Gender,Age,Semester,Branch,Difficulty_Level,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Study_Hours_per_Week,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level,Sleep_Hours_per_Night,Final_Score,Grade,Pass/Fail
Female,20,3,ME,Moderate,80.27506903830113,85.0677800068862,74.70086275526647,73.81346459918446,7.37434400646893,20.769371510179177,0.0,Yes,Graduate,High,7.860874334398367,7.798337758542105,85.0,E,Pass
Male,25,8,ECE,Hard,74.53605683730542,60.12705846155985,66.33334184140412,72.99135475612538,6.878517240290933,26.28957886979188,25.912160314357294,Yes,Graduate,Mid,3.36516591965794,4.058605438593661,64.18875597526791,B,Pass
Female,25,7,CSE,Hard,77.8258894820247,98.00196058607867,61.86725185170749,72.5134447037945,5.311804715865553,25.75433121196561,13.82022013228484,Yes,Postgraduate,Low,5.871617401034952,7.1594321882766145,62.093815041579866,B,Pass
Male,21,4,ME,Moderate,84.89175402565557,60.235428907417074,72.85229139462459,67.7262193522457,,22.0400281610606,,No,Graduate,Low,2.946782721591073,7.129888541943855,51.79974411689184,C,Pass
Male,20,3,Civil,Moderate,84.19894844768501,58.25067021732836,65.43250955325723,81.49851251210518,3.63858691174018,24.800050617751275,24.31987287415101,Yes,Secondary,High,4.009692854970485,7.251319147656067,64.77631228725896,B,Pass
Female,25,7,CSE,Hard,98.01459609722383,62.49543354984061,68.67280351557119,100.0,6.130994646898698,22.100871799617135,10.276979754325552,Yes,Graduate,Low,5.377784857632175,5.321246643390523,57.686387266964644,C,Pass
Male,21,4,CSE,Moderate,90.64703603763307,62.63347816606598,55.28883386562059,91.64717405949766,5.968154497712627,15.587746722844692,21.098555883209976,Yes,None,Mid,4.704704600423553,7.372230243130012,59.14881857565213,C,Pass
Female,22,4,CSE,Moderate,75.26686985890372,43.49345450449648,51.298233840400584,71.63191814013389,8.646229622976136,14.518116934096307,15.189780402501405,No,Postgraduate,High,2.2676665593800127,5.2890148404071216,42.473407211802495,D,Pass
Female,25,7,ME,Hard,84.61023101384193,48.02966041250687,87.46934062392135,78.81650019917151,6.7615180696905375,29.841958063368246,16.975662372487307,Yes,Secondary,Mid,6.026911229157707,7.6282001251193,54.25777131225469,C,Pass
Male,26,8,ECE,Hard,,46.67359522529406,55.52471055392174,64.7165268241263,1.998946627932562,11.783724518242945,28.03413106534162,Yes,Secondary,Mid,6.482478639575014,7.320615857543512,39.59873121126149,F,Fail
Male,24,7,CSE,Hard,77.46609870533779,68.52654342811108,56.08142935130819,37.64352162550157,3.477201571928092,22.236909671491077,11.088662193540998,Yes,Secondary,Low,9.71855590380401,6.404055475136555,33.80741770844115,F,Fail
Male,24,6,Civil,Hard,61.97102352079907,87.44625616765902,62.6516362228364,89.48302210626747,6.769627556094517,14.809714484619104,10.35751396001926,Yes,Graduate,Mid,5.443827477936241,7.309755364245532,62.20226628655081,B,Pass
Female,19,1,ECE,Easy,,54.975076433057964,80.09096557649724,58.300008183444376,2.120342667860839,19.18803394191399,,No,Primary,Low,5.347472758879382,5.663635704428036,62.69772206469387,B,Pass
Male,19,1,CSE,Easy,,63.07333080568736,62.08072547195273,49.508762724608005,5.886280187796682,11.209197099255944,5.376906235212312,Yes,Postgraduate,High,5.606523267162643,6.1296618073032825,46.47616532475907,D,Pass
Male,20,3,CSE,Moderate,91.08487776489653,52.88363217357805,68.06974456129659,82.96486406876353,4.927083363744147,30.0,22.49139480276773,Yes,Secondary,Low,2.2716745767312823,8.196802307070678,85.0,E,Pass
Male,22,5,CSE,Moderate,80.25521575055116,74.90331378115177,59.03563609548863,100.0,,23.97490041754864,21.42831538028218,Yes,None,Low,2.408704529730091,8.149545095980994,52.5852495430557,C,Pass
Female,24,7,ECE,Hard,72.61222449664896,69.00854030621029,83.79866923556975,74.86637441931805,4.679986030326266,25.383390421807384,14.925143575237938,Yes,None,Low,4.834779844585487,5.482945468101169,64.47963116515393,B,Pass
Male,25,8,CSE,Hard,68.68922584537869,78.84378137264098,44.749459620412296,64.78114077549668,7.793342406488219,24.2010287064534,,No,Secondary,Low,1.0,6.057067323999334,44.034942319263436,D,Pass
Female,24,6,ECE,Hard,84.8175382581563,49.91399521074665,72.74096490756118,82.80443134062297,5.224900718040486,17.771780746223904,0.0,No,Secondary,Low,2.738561032766826,6.133447542479839,85.0,E,Pass
Female,19,1,ME,Easy,100.0,64.440581314889,93.06318058717686,72.85045272260452,6.918236793482226,23.427186423975183,8.330556720657139,Yes,Secondary,Mid,4.004851334408094,6.874471793907881,61.148020533841155,B,Pass
Male,19,1,ME,Easy,80.62619844948658,61.49238161369845,66.63191749800403,49.80620367009968,6.875404182787815,14.272629809658604,13.1510026744647,Yes,Secondary,None,7.017623596243225,6.639082991070441,49.46818012446744,D,Pass
Male,25,8,CSE,Hard,100.0,62.44597330490011,58.896588567846706,53.735892191496475,3.5556336497908942,16.092822008074172,0.0,Yes,None,Mid,5.518704343169065,8.350167506167459,37.77830507630104,F,Fail
Female,24,6,ECE,Hard,86.76531323309948,79.92467948945442,43.91722711072253,61.17066882690992,6.568010860815004,11.442919404063446,34.95600176980841,Yes,Secondary,Low,1.9641457510829992,8.640695664322381,45.931790795205856,D,Pass
Male,19,2,ME,Easy,62.918962565380525,56.438974644378966,74.2576310619107,73.32734077323914,4.859114034245851,19.306817775536675,,No,Graduate,Low,4.91945279416615,8.963911473423083,67.26691459664828,B,Pass
Female,23,6,CSE,Hard,82.31593879796301,58.260392533993894,81.01392980820145,79.20742142351754,6.787073877777322,13.625363910624419,19.35536128879955,Yes,Secondary,High,6.166881704311726,9.0,52.40678350444472,C,Pass
Male,25,8,CSE,Hard,80.85102134252513,53.12723453321251,83.5013174408383,62.67165701189803,3.819767803186257,26.381163955741407,13.800003952831082,Yes,Secondary,Low,6.428351918382618,4.904285896044346,66.17582130784226,B,Pass
Male,19,1,ECE,Easy,62.91011821822749,97.36346745837291,87.7043309221618,82.55790616851223,5.375619840327912,24.48710724480874,20.900294912369034,Yes,Secondary,Mid,7.091019462879847,6.573243377297483,78.45235146768513,A,Pass
Female,23,5,ME,Moderate,68.88410466137967,50.70774600895756,79.22490927981464,88.10404240773445,6.779768660069088,22.994878337177735,12.592969963770031,Yes,None,Low,7.396105427631326,5.967382796849956,55.27252368482701,C,Pass
Male,19,2,CSE,Easy,68.58674561467834,73.91566251514426,50.51044479995294,65.81699752016073,,30.0,,No,Secondary,High,6.139806770692155,5.722619968198243,70.93508283279617,A,Pass
Male,26,8,ME,Hard,,44.451312666724576,84.47815364950034,48.2576631108778,4.16339555738339,19.6705139455824,26.239883945412238,Yes,Graduate,Low,5.974187575297398,8.49052097181691,42.05443781250603,D,Pass
Male,25,8,ME,Hard,70.79941837274518,71.94053486795967,59.8567441461058,78.14560007256918,6.568379544477191,25.917321466070785,23.78397937591592,Yes,Postgraduate,Low,5.465109085118842,7.304909841809295,64.31065531983538,B,Pass
Male,22,4,Civil,Moderate,79.03000268429295,47.77670299262422,65.12221245206169,93.27836386206437,6.8193469720313615,17.62325771638779,14.91242134385446,Yes,None,Mid,6.684761303324734,4.8930321497962534,47.40969461616804,D,Pass
Male,23,6,CSE,Hard,81.46029379083409,67.27831166824797,78.65391850774945,61.679892659588475,3.174327458089935,11.01139862070892,31.17979208899392,No,Primary,Low,3.4243090409152606,9.0,53.04293529362751,C,Pass
Male,21,4,ME,Moderate,94.01502650570018,69.67010960523623,74.0966567961946,91.49352751687398,2.633293394126881,20.675160475472733,14.343805602802275,No,Primary,Mid,4.591164770121116,4.621503022900782,64.17982288009345,B,Pass
Female,19,2,CSE,Easy,,63.87797053611413,59.746563880677606,59.716107505761094,7.200881703184303,26.256355286603373,10.953709711849694,Yes,Secondary,Low,3.601238911977597,6.3753307966595445,58.05732015597009,C,Pass
Male,20,2,ECE,Easy,64.47088772104114,75.59195541472768,74.43404217668386,65.95203551044018,3.637729430435155,10.566996935538175,16.015659267385423,Yes,None,Mid,5.867095868388207,6.905378538721827,49.72769840463935,D,Pass
Male,20,2,ECE,Easy,100.0,71.97702974399473,37.36253665784847,85.41936145797933,6.19641762263268,24.22626074498271,17.407040398601,Yes,Secondary,Low,4.482305682680039,5.442256716014921,59.05719090130948,C,Pass
Male,21,3,ECE,Moderate,64.56799148899866,54.755320788583155,80.57724663619248,64.35581796734061,,21.27290700920061,5.460749946939291,No,None,Mid,7.026877913162506,7.460155570070914,37.673843268510694,F,Fail
Female,24,6,ME,Hard,69.18611432510964,72.3818470292638,64.2535897511864,48.789307594411355,4.954205010946713,18.9601481125016,18.899860900570655,No,None,None,5.104473449963759,6.058851188129153,61.25490682663093,B,Pass
Male,26,8,CSE,Hard,83.9624373051491,68.4070209414595,93.79682935501457,77.68942701238743,9.12487350672959,17.089823310669637,31.91742889820031,Yes,None,High,7.127040504221263,7.78760792135244,59.02813492146947,C,Pass
Female,24,7,ECE,Hard,100.0,79.35708213537394,65.98373776257702,50.31926690184988,3.935038593328397,18.23221455942863,22.6005333823607,Yes,Graduate,Mid,1.0,7.278747779641781,42.488579574924266,D,Pass
Male,23,5,CSE,Moderate,81.02378177237576,43.22363797817634,84.70765949330942,81.04589015632449,4.360098285772443,18.822257863697683,,No,Primary,None,3.5603521469951547,4.0,51.22016987813667,C,Pass
Male,22,5,ME,Moderate,65.37627191901116,66.68435237794004,80.9702994136559,78.93901937209807,7.305000341003848,17.546721274589025,18.84322001445529,Yes,None,None,6.8763383680927985,4.939645988847405,58.88541967194574,C,Pass
Male,26,8,CSE,Hard,50.410103714153344,66.4338355906363,79.46971489095212,88.72953449445853,6.630027609159704,15.111429821092534,7.017218971173834,Yes,Graduate,Low,5.0406474993121435,7.818480006633793,51.9549047792002,C,Pass
Male,22,4,ME,Moderate,,59.42269420665279,79.60969232517895,55.58715987093974,,27.31304063512965,7.028334121272574,Yes,None,Mid,7.111749962487549,7.284919418401139,55.80086091002768,C,Pass
Male,26,8,ME,Hard,75.16437281437645,80.88825134865439,75.95212218368292,55.81705624726235,6.558563453638895,23.560481968103737,16.30490135022914,No,Graduate,Low,5.501804985473333,5.568790333254952,61.876834975678186,B,Pass
Male,21,4,ME,Moderate,,54.342707045608954,77.76093108016288,67.88550417626381,4.850545393036209,15.557787852348733,11.574416971424043,Yes,Primary,Low,3.132292456949159,5.996857243898392,56.7688563838218,C,Pass
Female,25,7,CSE,Hard,53.70279994949168,75.68456270710284,78.90203882123228,62.10485912757522,3.876339579454336,19.966192116573843,,No,Secondary,Mid,8.586885671517933,6.694537860529033,37.145941763805496,F,Fail
Male,21,4,ME,Moderate,78.32958302066389,54.137632822090694,66.85869088012053,45.30784316879681,9.127187669767823,20.45931089582971,12.19525157222197,Yes,Graduate,None,3.673103529564838,4.369856605343939,60.13669670811779,B,Pass
Male,24,6,CSE,Hard,55.29641952629834,84.89114028823744,62.27337212223613,63.970904886875786,3.7263863572737135,27.76818636194797,18.605455310362693,Yes,Secondary,Low,3.5087187728065845,9.0,56.08194958783518,C,Pass
Male,18,1,ME,Easy,61.13392745667733,71.08320242290088,64.13411272716121,68.64902428211548,2.0228037440836832,16.28159180208523,19.642417751625548,Yes,Primary,Mid,6.639378466355665,5.623527426361196,47.97198642633855,D,Pass
Female,21,4,ME,Moderate,84.47622480923874,41.64077940247222,66.27272030292265,75.13635622202766,4.541832673548361,24.101057536538907,8.33790826459352,No,None,High,3.1771987271559876,6.8369470327627235,45.778994513751606,D,Pass
Male,19,2,ECE,Easy,63.78560355346764,82.05158839263383,72.42510569672841,70.87784618840597,7.614770205529094,15.671256910595206,14.63267507587398,Yes,None,Mid,2.413582583725677,8.804831455353188,54.00766361613735,C,Pass
Male,21,4,ME,Moderate,94.65122600110381,73.433277207858,79.1199346913017,65.08620068997695,1.9657973321682913,16.618263146169653,18.31814096093393,Yes,Graduate,Mid,3.4646826259092762,6.579077926349479,67.56532821791518,B,Pass
Male,20,2,CSE,Easy,66.23432906078841,66.37001080650184,70.9305039183886,90.03523143380323,4.310031951349882,19.762328369530653,4.853900544120849,No,Primary,Low,6.640329580839236,7.186423384253667,59.35003965994507,C,Pass
Female,21,3,ECE,Moderate,91.6416278252374,55.40318790648354,81.40932959528264,63.163022356836635,7.8174723995959035,12.855491024492986,8.820522187494724,Yes,Graduate,High,9.279147325696833,5.651640403640518,24.35589280767808,F,Fail
Male,18,1,CSE,Easy,100.0,52.190642486073195,70.16888602075569,59.21176917151183,3.478979398261975,13.903629450773561,14.894478406891851,No,Graduate,None,5.009771299766505,6.142036610327982,63.96004569232661,B,Pass
Male,19,1,Civil,Easy,63.81477933044446,72.58105779141444,96.15703103563908,65.15695543673377,6.361234899502756,20.694293150401602,7.726305375406341,Yes,Postgraduate,High,3.551703044455267,5.6897847015677225,50.96788680298377,C,Pass
Female,24,7,Civil,Hard,100.0,41.880487449464226,70.90837642219466,75.98165151077986,6.007185652620766,19.96545645658008,12.376500556750292,Yes,Secondary,High,7.469210341295932,8.33562976342223,47.00776408013818,D,Pass
Female,24,6,ME,Hard,75.20229165791908,54.85071504469987,69.38935617509658,61.37936436012705,6.120474970686089,20.96674295053439,34.966267288952054,Yes,Postgraduate,Mid,3.769429790974341,5.999225916924127,44.65036537405185,D,Pass
Male,26,8,Civil,Hard,65.5114904812125,75.46723377287583,61.99893752105037,75.44146623145289,7.234425710335607,24.844105292657748,2.9422021146987305,No,Secondary,Mid,4.111720638329532,5.908241657660832,52.09315839555151,C,Pass
Female,24,6,CSE,Hard,70.55938338261032,43.90081599120047,83.60359672903112,75.61452648511441,3.4756253921751683,17.971165446981857,26.397261465891802,Yes,Postgraduate,Mid,5.8331722054106265,5.766427956981261,49.04738568321231,D,Pass
Male,22,5,Civil,Moderate,68.9483195215087,44.581783725145485,82.67730387164363,58.9231938374473,7.824649795470881,17.153364202343536,17.733323029411306,No,Primary,High,7.282201629015269,7.258972248756352,54.29466347520753,C,Pass
Male,21,3,CSE,Moderate,,72.8197342969497,89.09426755772802,61.33003049194207,3.6009170805903286,23.361925133578257,,Yes,Primary,Mid,5.141039506636707,7.4977796603364,53.78378289902014,C,Pass
Male,24,7,ME,Hard,94.76756088705591,61.004476842016835,85.6897324010023,94.31851666311259,5.035304307667462,17.558407175241392,20.42871893892023,Yes,None,None,4.290568184803981,4.402658140593341,53.1309049605387,C,Pass
Male,24,6,ME,Hard,,89.97170404329017,70.55053617104458,69.71228698079572,5.293197848526964,23.86652430612529,15.343199698539866,Yes,None,Low,9.642570666293905,6.881392647800807,35.05199220778669,F,Fail
Male,19,2,CSE,Easy,55.50880637742978,60.4223188564894,55.915444551820585,31.646565326535985,6.843406474272197,9.465012291557407,24.642698147120214,No,Secondary,Mid,3.6586160828715206,7.161773187362653,59.510255816391364,C,Pass
Female,21,3,ECE,Moderate,77.83954036208983,41.734276429785254,72.26167107006737,57.68087239710916,2.851114564584539,21.359281893364034,20.283949193392374,Yes,Graduate,None,3.8805336245294755,8.486122045602446,51.04995855980522,C,Pass
Male,18,1,CSE,Easy,51.754585347678045,81.9989328286687,82.55849129389541,76.43038059759947,9.236777945784269,21.066525277983203,16.57059067461862,Yes,Secondary,High,4.223360253973111,5.331482961330197,73.01376589523483,A,Pass
Male,25,8,Civil,Hard,90.16647799755452,45.055104462591274,69.12785445968741,67.31221108259916,5.435697738062191,27.86286976008524,12.548454663956534,No,None,None,6.102278717523513,5.454529018191076,63.637334976438964,B,Pass
Male,25,8,CSE,Hard,67.74520039124297,49.85114782871617,64.85739995093411,67.99947802631365,7.581453052299152,23.513130500074876,24.351340552161105,Yes,None,None,4.065766725568983,7.569842218614881,67.87209917540403,B,Pass
Female,20,2,ECE,Easy,82.54617225859414,59.96312780344634,66.34257240452968,77.94394542657905,3.5387536187801913,25.24066214128042,11.86368143168647,Yes,Primary,Mid,6.634513104230616,6.726678227714675,62.033299306535746,B,Pass
Male,24,7,ME,Hard,67.47212240119835,67.43934342331308,85.32161066989855,56.793144072172886,4.937146630438958,19.93607160983057,,Yes,Graduate,None,4.896400211019492,8.4544946630905,46.09989393373675,D,Pass
Male,25,7,CSE,Hard,48.6622057788356,70.71363536417357,65.78707223766295,70.11965038663509,1.4741039150040969,21.68139002783614,0.0,Yes,Secondary,Mid,4.361880282074604,8.1215607918734,56.80321119082195,C,Pass
Male,20,3,ECE,Moderate,88.27729867680834,79.40971863603038,78.26281644265607,65.43616958064412,7.672664061585504,14.812747563717181,5.112003466039759,Yes,Primary,Low,3.876013768927267,7.135190186415772,56.552621783739866,C,Pass
Male,18,1,ME,Easy,89.4358671996353,26.367814206945,80.90751535103756,71.18977503545727,3.9529854632669155,17.3642912380268,21.423720347161026,No,Postgraduate,Mid,4.949735952419837,6.720455480702782,66.86739966810575,B,Pass
Female,23,6,CSE,Hard,77.09053683563796,50.87835210420659,77.06476417550745,62.89994020219669,3.6771140745581525,22.552720688298038,12.094216242538238,Yes,None,None,5.894237739054248,6.6110836069543435,50.19362841375764,C,Pass
Female,20,2,ME,Easy,,80.87485449469483,62.32501045212105,63.441012015185926,7.081182233253469,30.0,8.82394188587396,Yes,Graduate,Mid,4.929734150795083,6.7640188050870576,68.81289014908116,B,Pass
Male,20,2,CSE,Easy,86.255314668611,51.58190798121906,66.70581751627165,74.44474657672886,1.0,24.798086585790035,11.53144215378543,No,Postgraduate,Mid,5.465038027104912,6.872974593512148,59.109170912316046,C,Pass
Female,19,1,CSE,Easy,63.936178390906065,64.23456216461507,50.94387213647859,55.0078593085505,5.552807528053935,23.524756597329862,21.63554812788649,Yes,Primary,Mid,3.4496774187655386,8.505646822918498,64.58098188552216,B,Pass
Male,20,2,ECE,Easy,82.74864470448495,85.20654786253768,65.44843379491985,59.74927547582689,9.564659789650392,25.334637562249426,20.06655964584085,No,Secondary,Low,3.568030704248017,4.355556384697144,72.68379169383661,A,Pass
Female,26,8,ECE,Hard,67.64095801268772,62.43290164340672,49.2180196733914,90.28793207385752,3.9873906082679307,22.539432406418403,16.296034162504718,Yes,Graduate,High,4.990471527900089,6.296653274237727,47.51114631513939,D,Pass
Male,24,6,Civil,Hard,69.18058252535596,61.06869106113153,82.36981225904259,75.30080775891712,4.218980214569575,20.935339559176104,10.201636221356736,Yes,Secondary,None,5.239159623408114,7.045747813905234,62.77697022343632,B,Pass
Male,24,6,Civil,Hard,82.46426256992441,62.59858424922517,54.60610353918365,80.25334441863849,7.859049721916914,19.32827584189398,11.875578267288628,Yes,None,Mid,5.095558052259053,6.076613218831478,61.63054025092103,B,Pass
Male,23,6,ECE,Hard,,84.31810324902489,57.16986772519084,68.69581861397796,3.618854808805848,16.26257015165906,13.941359604986763,Yes,Graduate,None,3.8193679428519367,6.456685205636132,42.33012627904044,D,Pass
Male,18,1,ECE,Easy,72.49973811158857,40.95877953048962,66.47451915670459,70.07291264701817,8.847847465173006,14.185039897735702,7.842866875610755,Yes,None,Mid,5.145757671185148,6.270587009190507,57.36690301686268,C,Pass
Male,22,4,CSE,Moderate,82.64398287474198,91.81189847778116,63.58058561347049,56.530774474231336,8.184395420353603,19.32458597395153,14.115860181071954,Yes,Primary,High,5.050827940735547,8.363959254954674,66.54272341779243,B,Pass
Male,22,4,CSE,Moderate,100.0,61.60520012892568,93.3820420563423,71.7268681165402,7.038707720995787,19.217739916456235,7.425767029677362,Yes,Graduate,Low,4.757680410207125,6.292243987073803,67.81493540199412,B,Pass
Male,25,7,ECE,Hard,73.8829602300896,59.88219460465152,84.17266494024335,71.7573812013565,4.066074274157643,16.102495170556157,,Yes,Secondary,High,3.695598952241013,5.934969840056887,46.20469320855873,D,Pass
Female,25,7,ME,Hard,87.59233972203364,52.8294788616882,67.13130134655415,79.79163400018206,5.803599203128054,22.25912468614768,18.825353216338364,Yes,Secondary,Low,6.038502704986433,7.736624650803629,67.21401128266038,B,Pass
Male,26,8,CSE,Hard,,47.97510789088284,88.73131631513617,64.27563313625959,5.451985673937596,25.98028375702649,,Yes,Primary,Low,4.976319601399943,6.158170110813517,59.636277125136566,C,Pass
Male,19,2,CSE,Easy,,29.920095139933544,75.32153215044164,67.7975312761453,6.176438133796711,17.626264224027196,17.08381784670223,Yes,Secondary,High,3.49949428405106,6.5980177032119816,64.21763456954714,B,Pass
Female,24,6,ECE,Hard,62.879428617825454,83.2646557335865,69.619394108681,100.0,6.620092617160994,20.883318250710506,,Yes,Graduate,Mid,4.750033828468764,5.47191032882799,67.55754420128316,B,Pass
Male,20,2,CSE,Easy,73.01712682525964,31.76222255163635,59.00644016009423,68.54187356679634,4.93761414181085,16.918440245241257,8.314197423023566,Yes,Primary,Low,3.8344881029030105,6.313051454351592,44.495551961979736,D,Pass
Male,19,1,ME,Easy,82.66823061167352,64.22832953357711,62.77764667514542,56.39101932219651,4.921937086152084,23.79684957403788,14.619878112220027,Yes,Secondary,High,5.006312344865798,6.758168149943846,65.08641788115503,B,Pass
Male,19,2,ECE,Easy,63.30128687045578,58.36751026382074,96.21882322240593,75.42978985561706,7.448970721578933,22.37773934234755,6.8198033745992905,Yes,None,None,7.856525069613029,5.282114975728703,52.67532020372528,C,Pass
Female,22,5,ECE,Moderate,91.21362598721896,69.39145752938379,75.66042048226957,70.16989011117856,10.0,16.85157292836833,1.3657072239425858,Yes,Primary,Low,5.295741641639016,6.6798714936604675,44.92604975569262,D,Pass
Male,21,4,CSE,Moderate,65.07288979113501,35.062331072604636,67.1481110318335,55.73399728324807,3.558105449240072,22.201411145866857,12.878748032323289,Yes,Graduate,High,5.40295060680108,7.4158999350054,48.96633433199408,D,Pass
Male,19,2,Civil,Easy,87.45935884741806,52.61238950234508,70.92942479085313,73.85973508040222,7.501747762994933,8.904542463651147,10.9698847263323,Yes,None,None,7.848648024195924,4.410133032875299,38.71907364210396,F,Fail
Female,20,2,CSE,Easy,,72.12081148026488,71.65738109960041,82.21606845448153,7.057678788695367,23.00371430689298,19.891418463654116,No,Graduate,Low,5.54214368430007,6.017270727599494,71.47141289731921,A,Pass
Female,20,3,Civil,Moderate,83.67643334006623,67.76627553852052,69.380204959202,58.660383654819775,6.9376497273684885,16.378986778592395,7.306287016980141,Yes,Graduate,None,5.867464783132648,9.0,49.88627833552693,D,Pass
Male,25,8,ECE,Hard,85.6264645176643,55.04633761317644,40.49378165133618,85.66853608907273,6.475228120078574,14.925508798969435,37.507875413249806,Yes,None,Mid,5.288660684047068,6.554526009213973,55.8164904391509,C,Pass
Male,19,2,Civil,Easy,100.0,66.54881664883142,80.18062507792143,59.01024197840923,4.902960088253247,15.743349424564494,11.160568139425793,Yes,None,Mid,4.23052916128467,8.166521752810757,69.94227279072906,B,Pass
Male,22,5,ME,Moderate,81.24816407492006,90.84195065479359,91.38638878597806,56.54240039242619,6.2888333531972185,16.27355272639216,14.437426818620441,No,Graduate,High,5.896175917155762,6.766888451847075,64.80347543781531,B,Pass
Female,21,4,CSE,Moderate,76.64758955618406,81.33588500004186,73.44104637817985,69.85906116350667,,13.458425453714877,10.465163666539555,Yes,Secondary,High,8.404330517068633,6.404042113002069,85.0,E,Pass
Male,21,3,ME,Moderate,,79.5779720355766,75.40592086428414,78.25611465622099,,26.416125455850512,21.222583149923167,Yes,Postgraduate,None,2.3583114760481836,7.920025970187093,70.48445088700684,A,Pass
Male,25,8,ME,Hard,94.06990077604388,73.24613958113301,60.11332841959867,79.81388364406658,6.917643309341001,20.49084332663197,13.289664125389894,Yes,None,High,4.08558893527308,8.236510975831628,59.72340792116263,C,Pass
Female,18,1,CSE,Easy,,67.7210328375043,65.41376131395303,72.41343288555453,1.1795822225172214,24.80174564954257,,No,Postgraduate,Low,3.294003924942439,5.729204852922217,56.24670249304985,C,Pass
Male,24,7,CSE,Hard,72.50301382135379,54.74495724292023,74.55306752501386,52.13354322013674,6.3669705962964915,24.039238235441378,0.3321633643541926,Yes,Secondary,Mid,3.517466000005487,5.482793740391053,55.58721401554897,C,Pass
Male,19,1,ME,Easy,61.314310119890315,65.8342818046079,72.12194966349061,55.59720171147356,6.463930499054113,20.174073751636566,19.59134703811888,Yes,Secondary,High,7.4468738207312875,5.158024989657575,53.32737910849136,C,Pass
Male,22,4,ME,Moderate,92.43824154855866,94.50245752439194,67.9014358782071,63.31249918165086,8.108549458784188,27.643718769496896,20.198479053517808,Yes,Postgraduate,Mid,4.683531408232767,5.746125738324851,69.17991284619535,B,Pass
Male,25,7,ME,Hard,54.553677963371285,78.79316512223086,82.62975966464845,75.62156328420676,6.019461199412884,27.761492797365083,,Yes,Graduate,Low,6.445933635414132,8.163497979635043,69.41128557381892,B,Pass
Male,19,1,ME,Easy,78.86638167903678,59.62537961934372,72.14126225391433,62.507281435757285,5.173815730692705,21.018327689208565,13.278051948106446,Yes,Graduate,None,3.665937109430227,6.837431275457366,52.856521380482214,C,Pass
Male,26,8,ME,Hard,79.56937648700828,33.5665658665602,76.81722301907283,81.7927885725883,7.872435317698094,22.02534281058962,12.446294648846449,Yes,Secondary,Mid,3.710307020361098,8.220796013277376,45.918346956519834,D,Pass
Male,23,5,ME,Moderate,73.38994288204151,76.36228716507627,63.67568539738245,94.56336367434338,4.5090979590768665,16.744735918774744,21.220105253063238,No,Graduate,Low,2.9646239984368377,5.559873539926185,64.72272584522798,B,Pass
Male,20,2,ECE,Easy,74.27189734539454,79.04404383012826,80.39870755395053,54.91132472398434,2.9485859635958276,19.61698595954107,,Yes,Graduate,High,7.8900854769003725,5.596432819694925,57.7380808399518,C,Pass
Female,22,4,CSE,Moderate,50.212595910822074,56.856295855504754,57.57948248271012,68.70537233213679,7.247263294520472,19.649492418625805,23.996235776482877,No,Secondary,Mid,6.550219437834766,6.329083094074747,48.30660825528339,D,Pass
Male,24,7,Civil,Hard,61.97577939103004,54.98120901895121,70.00057920771378,76.1723113563666,8.611170594533377,15.714173143838218,14.207621943999929,Yes,Postgraduate,Mid,2.8989803280219566,7.156234759235124,38.82946739308369,F,Fail
Female,20,3,CSE,Moderate,89.05636242160996,35.766816793528584,74.44564566314855,79.67178514958681,5.286996096409553,25.111989723420482,13.91738497514755,No,None,Mid,7.28453620959878,6.632162584307699,49.71489729746914,D,Pass
Male,20,2,ECE,Easy,44.38096809101361,83.83759409688702,64.99639888764376,71.08858337913216,4.501245961539526,19.699638021847914,17.966838099369628,No,Graduate,Low,4.4809999375266045,7.637500710429065,70.74070942319186,A,Pass
Female,18,1,ME,Easy,73.71008681395098,58.77545962695606,70.51063233689268,66.41243191712101,8.413791268360633,16.65376967389556,,Yes,Secondary,High,5.906435925043585,7.297246051107531,68.11259722585268,B,Pass
Female,19,1,ECE,Easy,70.31151173912765,68.91061390896469,78.19321431758729,46.09514000816495,7.025192286750094,14.844482125027708,,Yes,Graduate,Low,5.094023277099701,7.38504931479317,54.03004658034534,C,Pass
Male,20,3,CSE,Moderate,,48.51926630996345,78.38987887288454,62.36181682772095,5.453713900000559,27.547892758143604,14.614105638390578,Yes,None,Low,2.1267563523469266,7.621859631457067,53.633172651138345,C,Pass
Female,22,5,CSE,Moderate,100.0,43.28323050881584,69.73048883554709,76.51892179527128,6.504957477072783,15.521035766561,12.010147750234962,Yes,Secondary,High,3.3445134400987055,8.115575803776716,55.685803935365456,C,Pass
Female,26,8,ME,Hard,59.54597861699899,87.43350517547151,65.12362928562528,86.90353064256092,4.023379405489729,18.0520955192339,5.3334520047952925,Yes,Graduate,High,7.707888221080942,4.0,49.71609811669474,D,Pass
Male,25,8,Civil,Hard,83.23390069879896,59.1591309900554,75.09005499997257,52.302570790636224,6.659777003915567,25.85196184652478,20.536613413510075,No,Secondary,Mid,6.87859958205736,6.785176695883658,55.67170689634251,C,Pass
Male,21,3,ECE,Moderate,67.96653587650415,53.74375512303651,95.25786093313965,85.63504767123226,2.049945988242697,16.037357459161278,0.729588548365248,Yes,Graduate,Low,2.9566816650941945,7.811253314364253,34.45776996414506,F,Fail
