Gender,Age,Semester,Branch,Difficulty_Level,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Study_Hours_per_Week,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level,Sleep_Hours_per_Night,Final_Score,Grade,Pass/Fail
Female,25,6,Civil,Hard,61.901562668715584,45.7,6.07,4.235,8.401994653654068,9.562000000000001,20.709253964006688,No,Secondary,,8.81,7.0,49.8,D,Pass
Female,21,3,CSE,Moderate,55.87725947379162,33.44,5.337,4.797,,8.814,13.258408226885033,Yes,Secondary,Low,3.85,7.72,47.87,D,Pass
Female,24,8,CSE,Hard,61.53433981215669,35.08,3.543,0.826,5.195582867684849,3.47,17.499968265668045,Yes,Primary,,5.16,8.04,31.09,F,Fail
Male,21,4,ME,Easy,70.8857478795031,76.43,7.019,3.349,4.542011377691885,6.720000000000001,,Yes,Graduate,Mid,2.83,7.58,78.06,A,Pass
Male,25,7,ME,Hard,70.40473851765849,58.94,4.984,6.894,7.308828376612482,10.028,20.7706337229294,No,Secondary,Low,7.76,5.95,73.51,A,Pass
Male,20,5,ECE,Moderate,45.7389449358009,24.58,3.915,2.336,2.2222192067287474,4.616,18.12229944874099,No,Postgraduate,Low,6.93,7.96,32.96,F,Fail
Male,26,8,EEE,Moderate,70.77096421757513,61.28,5.045,4.4159999999999995,6.71607521812403,7.659999999999999,20.439422929747288,No,Postgraduate,Low,7.2,6.99,49.4,D,Pass
Male,25,6,EEE,Easy,81.53687066788902,68.47,8.359,6.704000000000001,6.685277982867025,12.872,21.93395715237057,No,,Low,1.74,8.42,87.28,E,Pass
Male,23,6,Civil,Hard,67.87446087765994,60.19,6.577,3.854,,9.954,19.281808928721272,Yes,Graduate,Low,8.27,6.26,63.9,B,Pass
Male,20,2,CSE,Easy,52.41830480393909,29.42,4.307,2.521,,3.246,17.55517709975323,Yes,Graduate,Mid,4.59,6.83,38.22,F,Fail
Male,20,4,CSE,Hard,55.3885999713531,34.93,5.564,3.979,2.645368423253609,10.732,18.77969343335525,Yes,Graduate,Mid,4.48,7.3,44.43,D,Pass
Male,20,3,Civil,Easy,58.11493681425847,36.24,2.568,1.383,3.517879962003747,5.516,20.4941240128068,Yes,Secondary,Mid,7.15,7.1,41.8,D,Pass
Male,18,1,ME,Moderate,48.96172354702385,44.3,3.9490000000000003,2.7809999999999997,3.434381708277942,5.516,15.578422329724145,Yes,Secondary,Mid,6.21,8.4,54.22,C,Pass
Male,24,6,ECE,Hard,,55.4,6.994,3.6079999999999997,6.098533967899119,11.544,23.95734269450965,No,Secondary,Low,8.82,6.68,64.75999999999999,B,Pass
Male,19,2,ECE,Easy,,68.58,5.148,5.901,7.018399971365337,13.080000000000002,21.75000792806164,Yes,Secondary,High,5.88,5.97,81.88,E,Pass
Female,18,3,Civil,Hard,41.93321292780358,44.19,3.1239999999999997,1.335,1.3718437263801055,1.9600000000000002,17.803782398743458,Yes,Postgraduate,Mid,9.66,6.25,29.99,F,Fail
Female,18,2,CSE,Moderate,,20.38,0.359,1.173,2.8741171533213348,1.844,6.694901038719405,Yes,,Mid,10.0,6.33,32.33,F,Fail
Male,22,2,EEE,Moderate,68.0685514745253,33.91,3.7560000000000002,5.0,7.851361295228424,6.7780000000000005,9.52272450686736,Yes,,Low,4.29,8.88,51.53,C,Pass
Male,19,1,ME,Easy,43.59931469969994,49.47,3.184,3.195,2.545658361043672,6.837999999999999,15.233093777899793,Yes,Graduate,Mid,7.85,7.18,48.27,D,Pass
Male,18,3,ME,Easy,53.56008912556736,29.37,1.855,1.873,1.0,5.39,9.574647491391532,No,Graduate,Low,5.0,7.21,24.18,F,Fail
Male,20,1,ECE,Easy,63.64536227903668,51.76,4.577,3.0789999999999997,7.076350150145396,7.008,11.129562940438564,Yes,Graduate,Mid,6.01,7.28,58.6,C,Pass
Male,19,4,ECE,Easy,79.64303241069955,68.05,7.9,5.5600000000000005,6.92531808381196,8.331999999999999,25.913199821011546,No,,Low,3.88,7.39,74.51,A,Pass
Female,19,1,ME,Easy,60.52801187063369,70.99,3.6350000000000002,2.683,5.831824335152473,7.234,24.834675102590644,Yes,Secondary,High,5.72,7.39,70.95,A,Pass
Female,27,8,ECE,Hard,61.17949146238151,52.0,4.954,6.426,,8.370000000000001,22.06125040072683,Yes,Secondary,Mid,6.82,9.19,58.18,C,Pass
Female,25,8,ECE,Hard,65.89397982403517,45.23,6.037,3.3600000000000003,3.804088908477441,10.504000000000001,18.547401713090544,Yes,Secondary,Low,9.44,6.64,44.19,D,Pass
Male,19,3,ECE,Moderate,48.14358486453862,21.99,2.306,1.8050000000000002,1.8799243587518828,3.8520000000000003,,Yes,Secondary,,8.0,4.79,33.97,F,Fail
Male,18,2,CSE,Easy,74.92421770985852,47.13,4.976,3.066,5.271393771741075,8.05,16.051085836214497,No,Graduate,Low,2.43,8.24,52.72,C,Pass
Male,19,1,Civil,Easy,76.63185150600255,76.71,6.883,7.3469999999999995,3.309557743688453,12.232,27.673225240156512,No,Secondary,Low,4.2,8.73,90.44,O,Pass
Male,22,7,Civil,Hard,78.50603904201957,54.77,6.3950000000000005,3.749,7.703727366401576,13.209999999999999,21.99592255664594,Yes,Postgraduate,,7.92,7.12,65.67,B,Pass
Male,21,5,CSE,Moderate,64.35877484974947,44.97,3.9170000000000003,3.28,5.342888601971127,6.85,,No,Graduate,Low,6.83,7.27,54.38,C,Pass
Male,23,5,Civil,Moderate,85.1339378959634,64.81,7.965999999999999,6.345000000000001,7.176921803432292,9.209999999999999,27.67831211703937,Yes,Secondary,,3.74,8.33,72.98,A,Pass
Female,23,7,ME,Easy,80.10412572499902,69.76,4.426,3.8299999999999996,3.6594377057355447,8.144,21.301582038260552,Yes,Primary,Mid,3.99,7.66,67.16,B,Pass
Female,27,8,ECE,Moderate,64.16130500127863,23.08,1.598,0.76,1.0,2.166,5.0604814098228434,Yes,Secondary,Low,7.08,6.86,20.14,F,Fail
Male,22,7,CSE,Hard,65.61126577104415,49.35,6.3229999999999995,5.401,9.934685357661904,10.458,,Yes,,Mid,6.34,6.91,70.94,A,Pass
Female,18,6,ECE,Hard,81.22360158782381,48.71,7.406999999999999,6.452,7.029803805188653,9.984,,No,Secondary,Low,9.57,6.08,67.72999999999999,B,Pass
Male,23,7,ECE,Moderate,68.64593283871037,64.84,4.8149999999999995,4.55,7.1736139006537085,11.638,25.717011994702727,Yes,Postgraduate,Mid,5.32,7.19,78.18,A,Pass
Male,24,7,ECE,Hard,62.00946867777883,54.9,6.214,3.521,,8.645999999999999,22.441750207757764,Yes,Graduate,Low,5.75,7.54,59.0,C,Pass
Male,21,3,ECE,Moderate,59.324090132575,26.37,3.028,2.246,4.060173641392207,6.016,13.005141848644678,Yes,,,6.41,8.25,49.37,D,Pass
Male,24,8,CSE,Hard,63.35317424755011,49.69,5.970000000000001,5.338,7.391797253361457,8.094,25.11981533344256,Yes,Graduate,Mid,4.7,6.39,43.45,D,Fail
Male,23,6,ME,Hard,48.04276431306329,48.43,4.608,5.907,,11.424,15.74796055795904,Yes,Postgraduate,Low,7.32,6.98,52.29,C,Pass
Male,20,3,ME,Moderate,65.05853315183397,44.63,4.788,4.0409999999999995,3.351237423491056,8.362,15.141840354127488,No,,Low,4.25,8.16,54.09,C,Pass
Female,24,4,EEE,Moderate,84.92516503661243,52.88,5.879,4.675,2.878932363939743,9.95,26.20287479298005,Yes,Secondary,High,4.34,8.14,57.81,C,Pass
Male,23,5,CSE,Moderate,51.291213040576665,23.9,4.131,3.806,3.178971224862188,1.9739999999999998,13.15466243056354,Yes,Primary,Low,7.37,6.12,35.239999999999995,F,Fail
Female,19,3,CSE,Hard,67.34446465219523,68.79,7.187,5.771,7.421121464070308,11.222,29.83835997175348,Yes,Primary,Low,4.01,7.39,85.62,E,Pass
Male,27,7,ECE,Hard,,58.4,5.953,5.664,4.640408929362184,9.656,20.405540855694163,No,Secondary,Low,6.49,7.83,70.76,A,Pass
Male,18,1,CSE,Easy,68.14325426707398,66.67,5.676,3.973,5.830489204907742,8.722,18.55991845464863,Yes,Graduate,Mid,5.94,7.38,66.8,B,Pass
Male,21,7,ME,Hard,57.50781290501981,60.8,5.456,3.371,6.290749615047815,10.014,29.51242725824472,Yes,Primary,Low,5.71,7.19,69.32,B,Pass
Male,18,3,CSE,Moderate,62.86931383273388,54.81,4.331,3.1420000000000003,1.0,7.574,13.11359135007365,Yes,Secondary,Low,5.77,6.98,56.42,C,Pass
Male,20,2,ECE,Easy,78.87449492524456,80.81,8.294,5.029999999999999,7.6608624587902465,11.198,29.42368476960172,No,Secondary,Mid,6.21,7.53,94.31,O,Pass
Male,21,7,ME,Hard,54.05452205350761,20.0,2.288,1.7269999999999999,6.038826053512241,5.388,10.74879198357374,No,Graduate,Low,10.0,5.92,34.7,F,Fail
Female,20,2,ECE,Easy,90.56283733604089,58.45,7.825,5.5,5.561038495292882,10.416,26.53317354882048,No,,Low,3.14,8.86,78.77,A,Pass
Male,23,7,CSE,Hard,73.08858012132978,51.61,6.619,3.177,5.344167001658043,11.094,24.099033540099136,Yes,Postgraduate,High,5.68,6.59,72.36,A,Pass
Male,22,3,ME,Moderate,49.95315488386658,30.91,2.158,2.847,2.0273194821229543,7.85,13.273886885260504,Yes,Graduate,Low,7.31,6.57,37.62,F,Fail
Male,25,8,Civil,Hard,79.54541119242135,66.2,8.73,5.109,7.701280627943664,10.662,27.83240214643138,Yes,Graduate,Mid,5.85,8.27,64.6,B,Pass
Female,18,2,CSE,Easy,66.85954654958114,79.48,8.062000000000001,5.439,,11.831999999999999,32.58406323883183,Yes,,Mid,6.3,7.15,85.53,E,Pass
Male,19,1,Civil,Moderate,41.99921997010916,27.4,2.2760000000000002,2.868,2.691569186152357,5.3,17.771687622851246,Yes,Primary,Mid,7.45,5.64,41.29,D,Fail
Male,27,8,ECE,Hard,63.788428682127865,40.8,6.67,4.3149999999999995,3.811544941247509,5.774,,Yes,,Low,4.35,9.04,45.54,D,Pass
Male,18,2,ECE,Moderate,71.99981432388084,45.53,4.936,4.668,6.421614374444157,8.044,16.725700183070693,Yes,Primary,Low,3.69,8.11,55.35,C,Pass
Male,24,8,CSE,Easy,94.9081872047105,78.12,6.447,5.349,6.137928676695277,17.130000000000003,29.49710760978144,Yes,Postgraduate,High,1.72,9.02,79.25,A,Pass
Female,25,7,ME,Hard,53.448406554973374,22.17,3.2649999999999997,2.6079999999999997,3.29883503482286,6.156000000000001,,Yes,,Mid,6.81,6.33,40.53,D,Fail
Male,19,1,CSE,Moderate,72.62807065033691,48.19,4.8100000000000005,3.408,7.888223385399872,8.386,15.63328976081116,Yes,Primary,Mid,5.53,6.91,62.44,B,Pass
Female,25,4,ECE,Moderate,67.8534856233107,51.47,4.627000000000001,5.022,5.458461199865405,5.984,18.770998673800342,Yes,Graduate,Mid,6.46,6.84,59.23,C,Pass
Male,19,1,EEE,Moderate,59.0289166247732,45.75,3.378,3.211,6.102428086218625,7.192,14.032964663330436,Yes,Graduate,Low,4.11,7.11,56.52,C,Pass
Male,24,3,ME,Moderate,66.76117665633593,78.15,7.797,5.061,8.117285532460516,9.693999999999999,33.57394694113386,Yes,Graduate,,2.93,7.8,90.64,O,Pass
Female,20,3,Civil,Moderate,87.99195321518827,74.16,8.3,5.256,6.209227595771015,14.146,28.75824371063728,Yes,Secondary,Mid,3.22,7.23,87.84,E,Pass
Male,23,5,ECE,Moderate,54.75555402765645,29.01,4.18,4.993,,4.826,11.136302828234978,Yes,,Mid,5.52,5.85,43.13,D,Fail
Female,24,8,CSE,Easy,81.07457017017406,77.33,6.205,4.098,8.481319323471368,10.284,23.30743845103558,Yes,Graduate,Mid,4.75,6.48,65.16,B,Pass
Male,18,2,CSE,Easy,70.72921536464374,56.48,6.043,4.554,4.8400351878122265,10.152,23.97960229431425,Yes,Postgraduate,Low,2.3,7.61,74.56,A,Pass
Male,20,3,CSE,Moderate,57.0959140172505,55.94,5.794,3.745,6.545904889595615,8.120000000000001,23.73002460178296,No,Graduate,Mid,6.52,6.69,73.33,A,Pass
Male,21,5,ECE,Moderate,42.19851898223819,20.0,3.2020000000000004,0.845,3.229090408933718,5.384,12.747071603129529,Yes,Graduate,Mid,6.01,6.82,30.08,F,Fail
Female,18,2,ME,Easy,47.4601620715865,20.0,2.324,0.759,3.8106551514370777,6.348,13.822764253478985,Yes,,Low,3.86,8.08,33.22,F,Fail
Female,22,6,ECE,Hard,52.31694198808975,20.99,2.5140000000000002,2.315,2.419710160315135,3.968,14.12326314434004,Yes,Graduate,Low,7.27,7.99,31.85,F,Fail
Male,22,3,ECE,Easy,65.60524478273857,32.06,2.58,3.2640000000000002,1.4939755636397507,7.748,13.811748835197331,Yes,Graduate,Mid,4.67,7.31,47.17,D,Pass
Male,25,8,CSE,Hard,57.64970512972308,39.13,2.9859999999999998,3.933,2.0391989195189497,10.02,28.160791908079684,No,Postgraduate,Low,10.0,5.47,40.73,D,Fail
Male,22,5,CSE,Easy,68.65697914496995,63.82,5.212,5.106,6.597832220565664,13.246,,Yes,Graduate,High,4.52,8.62,73.35,A,Pass
Male,19,3,ECE,Easy,63.70096763073324,63.38,6.544,3.198,4.561901296572836,7.981999999999999,19.359597490345504,Yes,,Mid,2.11,8.37,70.14,A,Pass
Male,23,6,ECE,Moderate,,76.72,6.904999999999999,5.644,9.408327575150455,10.854000000000001,25.90708244234277,Yes,Postgraduate,Mid,7.41,6.72,91.17,O,Pass
Male,26,7,EEE,Hard,77.40933350022215,61.0,5.712,6.295,8.468195161655206,8.824,20.46378496978681,Yes,Postgraduate,Mid,9.3,6.9,63.91,B,Pass
Female,25,6,CSE,Moderate,67.77158026924027,56.94,4.694,3.433,3.752678397865994,5.424,11.957091918531416,Yes,,Mid,4.46,6.97,49.07,D,Pass
Female,20,2,ME,Easy,89.758993878844,57.11,6.419,3.883,4.724320043378492,13.134,26.386583398449662,Yes,,High,2.34,7.86,77.5,A,Pass
Female,19,3,Civil,Hard,68.15563904554881,60.72,8.373999999999999,4.951,9.627131282601264,8.848,23.753754233325207,No,,,5.5,7.27,72.7,A,Pass
Female,24,4,CSE,Moderate,52.145479789182325,20.0,3.5060000000000002,2.098,1.5363496593343622,4.636,4.172790076884196,No,,Low,4.57,8.9,31.34,F,Fail
Male,22,3,EEE,Moderate,79.90677980823197,69.52,7.138,5.851,6.737511317461234,11.394,,No,Primary,Low,6.46,5.49,80.46,E,Pass
Female,18,3,CSE,Hard,51.34071442589208,42.7,6.114,3.8899999999999997,9.863745902006707,10.154,18.656799979283,Yes,Secondary,Low,8.05,6.69,59.65,C,Pass
Male,20,6,EEE,Hard,69.02455612909324,59.75,7.040000000000001,5.684,5.88690120279049,10.446,27.593821676707144,Yes,Secondary,High,7.52,6.09,55.38,C,Pass
Female,18,1,CSE,Moderate,68.78726655099634,54.41,5.266,4.193,5.795223142776004,10.708,17.21611996963401,Yes,Graduate,Low,5.07,6.19,66.53999999999999,B,Pass
Male,19,3,ME,Moderate,85.60694237731433,74.65,8.154,6.064,6.997868589161218,13.456,23.627440544956883,No,Secondary,,5.41,6.84,90.51,O,Pass
Male,19,1,ME,Moderate,50.39532323477511,45.64,4.497,2.071,5.201301510335818,6.372,18.51588271050838,Yes,Primary,Mid,5.71,7.28,47.07,D,Pass
Female,19,1,CSE,Hard,56.669185226484,43.16,4.244,4.784000000000001,2.641094804955904,5.96,17.11656032656036,No,Graduate,,6.74,7.0,58.23,C,Pass
Female,20,2,CSE,Moderate,,32.04,4.899,4.436999999999999,6.603156569407572,7.0,17.72633457398265,No,Secondary,Mid,5.45,6.86,57.86,C,Pass
Female,23,6,CSE,Hard,58.39860657489467,33.03,3.878,6.271,3.1086918121356746,5.4719999999999995,15.244086611089145,No,Primary,Low,7.58,7.17,41.81,D,Fail
Female,28,8,CSE,Easy,68.2562044460035,88.32,7.475,5.618,5.347756553138942,10.782,30.95283323322809,No,Secondary,,4.13,6.36,84.62,E,Pass
Male,21,4,ECE,Hard,77.06033573873293,66.38,6.398,4.872999999999999,5.454202059094202,13.756,24.819797217322765,Yes,Graduate,Mid,4.96,7.1,70.0,A,Pass
Female,20,3,Civil,Easy,76.87809837015611,72.51,6.135,5.384,5.91098122739038,7.3420000000000005,20.320146298660543,Yes,Primary,Mid,3.51,8.59,81.72,E,Pass
Female,23,7,CSE,Moderate,62.24652055306518,49.49,6.181,3.661,,10.116,19.238287387318582,Yes,Postgraduate,Low,5.72,7.77,71.85,A,Pass
Female,21,1,CSE,Easy,81.4618569842636,88.96,6.468000000000001,7.084999999999999,,10.064,26.587621397190297,Yes,Secondary,,3.43,9.69,91.39,O,Pass
Male,19,1,CSE,Easy,63.14694955340164,57.61,4.384,0.256,4.293505698990224,9.4,18.20237005861704,Yes,,Low,1.86,9.04,63.05,B,Pass
Male,18,3,CSE,Hard,87.08999050994942,74.54,6.643000000000001,6.595999999999999,9.30238096414416,13.404,22.7536735122676,No,,Low,6.04,6.11,74.72,A,Pass
Male,19,4,EEE,Easy,68.43840973054908,61.18,5.985,4.683,4.034140064809366,11.272,28.41496669012521,Yes,Graduate,,3.55,8.73,73.2,A,Pass
Male,20,6,CSE,Moderate,80.95743253009218,54.75,4.537,3.933,6.617295560104793,9.852,,Yes,,High,4.26,7.35,57.05,C,Pass
Female,25,8,ECE,Moderate,43.25134145909396,26.53,1.918,3.277,2.054334947255861,7.5760000000000005,18.993209422240987,No,Graduate,Low,7.54,7.95,28.51,F,Fail
Male,19,4,CSE,Moderate,59.31992977343378,48.25,5.798,4.662,4.60162395173766,6.35,21.3609160282606,Yes,Primary,Mid,7.06,7.89,64.47999999999999,B,Pass
Male,19,4,CSE,Moderate,91.93661586940914,84.13,7.077,6.556,7.75332835230834,14.458000000000002,31.063032908387605,Yes,Secondary,Mid,5.3,6.25,93.81,O,Pass
Female,21,2,CSE,Moderate,81.2536239327524,69.35,7.45,3.532,7.753023589692274,11.074,27.474418300787544,No,,Low,3.44,8.19,84.64,E,Pass
Male,22,4,CSE,Moderate,60.051900779033126,53.61,7.970999999999999,4.325,7.133265501696085,11.526,23.684948506337577,Yes,Primary,Low,3.58,7.72,71.8,A,Pass
Male,27,8,CSE,Hard,45.026341414797294,44.63,3.597,5.63,4.728040822390354,8.176,16.20875807050418,Yes,Secondary,High,9.41,5.92,41.51,D,Fail
Male,18,3,ME,Easy,83.56057089322898,60.24,6.711,5.107,5.015358949256234,11.418000000000001,25.3667104902514,Yes,Primary,Low,5.85,8.66,80.18,E,Pass
Male,18,2,ECE,Moderate,69.14060008283262,57.31,6.206,6.5040000000000004,4.592057878483974,10.39,,No,Primary,Low,6.22,7.23,69.88,B,Pass
Male,19,3,ECE,Moderate,47.236078409993,26.15,3.9,0.893,6.104269040494923,7.498,,Yes,,Mid,5.22,8.19,42.99,D,Pass
Female,23,4,ECE,Easy,68.92897537729066,68.07,5.587,3.089,5.183175892399583,6.698,20.535750365321817,Yes,Graduate,Mid,5.37,7.91,61.47,B,Pass
Male,22,5,CSE,Moderate,49.57328516340859,45.1,3.78,2.371,5.542724591607505,6.247999999999999,15.914744021735562,Yes,Secondary,,8.35,6.33,39.86,F,Fail
Male,24,4,CSE,Easy,71.2443958402974,69.83,6.935,5.212,,9.724,16.493381914838785,Yes,Postgraduate,Low,7.25,7.0,72.83,A,Pass
Male,24,6,CSE,Moderate,53.24289950521696,22.74,4.578,3.8310000000000004,1.271461937805478,6.7620000000000005,20.41494522757801,Yes,Primary,Mid,4.81,6.26,44.39,D,Fail
Male,22,5,CSE,Moderate,55.31171700953016,40.58,3.582,2.6719999999999997,6.455401318155177,4.42,12.25669639036152,Yes,Graduate,,9.42,5.8,42.81,D,Fail
Male,23,5,Civil,Easy,43.67253500576535,39.87,4.889,4.803,2.359609318953712,5.45,21.58391689377416,Yes,,Low,1.88,8.35,53.48,C,Pass
Male,21,7,CSE,Easy,52.51818355156522,34.32,4.0920000000000005,3.4159999999999995,4.140871044624972,6.218,18.35735246061873,Yes,Primary,High,7.06,6.78,54.09,C,Pass
Female,21,7,ECE,Easy,76.43546087250826,48.85,5.215999999999999,3.893,1.0,7.273999999999999,25.827015386007087,Yes,Postgraduate,Mid,3.6,7.78,68.76,B,Pass
Male,19,2,ECE,Easy,77.59236889493924,42.46,5.965999999999999,4.994,7.20519971078088,11.67,15.331234317310452,Yes,Postgraduate,Low,4.91,7.0,67.69,B,Pass
Male,22,5,ECE,Easy,,78.58,8.258,5.534000000000001,6.910557334018761,11.940000000000001,30.068835536061545,Yes,Postgraduate,Mid,1.92,8.25,88.58,E,Pass
Male,26,6,ME,Hard,59.757404231728536,29.18,3.319,3.022,2.7895966884632832,7.5840000000000005,16.892277924262718,Yes,Graduate,Mid,9.47,4.97,42.11,D,Fail
Male,18,1,CSE,Easy,60.65512113013885,42.91,4.956,2.7190000000000003,5.630045719630761,7.215999999999999,15.143402648611218,No,Primary,Low,3.34,9.55,49.55,D,Pass
Male,25,7,ECE,Hard,40.84038471830255,30.11,4.354,2.489,3.780296823882902,10.440000000000001,21.37224731840088,Yes,Secondary,Mid,6.41,6.03,47.41,D,Pass
Male,20,2,ME,Moderate,49.97384797647976,40.85,2.683,3.0829999999999997,3.921022902590546,4.132,20.26333267615053,No,,Low,7.94,6.33,46.07,D,Pass
Female,24,6,ECE,Hard,79.08103083052723,66.49,6.58,5.322,7.590112853119264,13.134,29.35632468841422,Yes,Primary,High,4.49,8.14,78.01,A,Pass
Male,21,2,EEE,Easy,38.57149950012753,24.14,2.305,2.309,1.8985011042999664,2.616,,Yes,,,4.0,8.84,29.86,F,Fail
Male,22,6,ECE,Hard,56.00465995426193,59.26,5.564,4.417,4.047303204754335,9.318000000000001,19.902938166042976,Yes,Secondary,Mid,9.38,7.24,62.71,B,Pass
Female,19,1,ME,Easy,52.238631960375976,36.49,3.9590000000000005,2.795,3.4190082555942576,7.206,19.37193608059248,Yes,Graduate,High,5.64,7.46,48.69,D,Pass
Male,21,3,ECE,Easy,63.53105018111176,46.69,3.84,3.9450000000000003,3.7262079236125696,6.824,14.43518506849812,Yes,Graduate,,5.57,6.58,44.91,D,Pass
Male,20,1,Civil,Moderate,63.13794340053016,42.5,7.05,3.9170000000000003,,10.482,22.027054320222085,Yes,,Mid,5.04,8.59,57.51,C,Pass
Male,18,2,ECE,Easy,73.5868989841252,69.42,6.997,4.583,7.112006534976837,12.862,25.82369395561545,Yes,Secondary,Mid,1.97,8.3,78.28,A,Pass
Female,23,8,EEE,Hard,,24.26,4.881,1.719,6.468283610177825,6.43,21.93828857689492,Yes,Graduate,Mid,7.53,5.64,35.61,F,Fail
Female,18,1,CSE,Moderate,62.19385085604115,45.39,4.4079999999999995,2.9739999999999998,4.730704340168589,3.582,18.29421917840029,Yes,Postgraduate,Low,5.2,7.41,54.31,C,Pass
Male,18,3,Civil,Easy,77.45290219702864,71.67,4.159000000000001,5.08,5.857980324435973,9.392,18.290918546205823,No,Primary,Low,3.17,7.79,81.33,E,Pass
Male,21,5,ME,Easy,54.385958523294114,37.21,4.345000000000001,1.721,1.0,7.904000000000001,17.5914694692683,Yes,Primary,Mid,4.96,6.87,39.29,F,Fail
Male,18,1,ME,Hard,40.85119717842892,20.0,2.343,1.355,,5.568,12.639476344493996,Yes,Postgraduate,,8.67,6.55,26.79,F,Fail
Male,18,1,CSE,Moderate,51.190857590726935,40.73,5.086,6.554,1.491663448607312,8.986,20.492568807379424,Yes,Postgraduate,Low,4.81,5.87,63.1,B,Pass
Male,18,1,CSE,Easy,74.6058641616628,73.82,6.709999999999999,5.667,6.545613700507336,8.931999999999999,19.882459894829413,Yes,Graduate,,4.59,6.41,76.76,A,Pass
Male,20,5,Civil,Moderate,63.848017634575065,47.92,5.138,4.976,3.575127215157524,5.246,15.198395728736882,Yes,,,7.46,6.82,55.33,C,Pass
Female,24,7,CSE,Moderate,62.80393715938244,46.95,5.102,2.806,1.4663153314450683,5.712,,Yes,,Mid,6.64,6.51,58.81,C,Pass
Male,23,7,ME,Hard,63.14223921762155,63.78,5.772,4.619,5.5884426838128665,9.123999999999999,,Yes,,Mid,8.86,6.23,69.03,B,Pass
Male,25,8,EEE,Moderate,64.01056345666457,51.61,4.843,3.317,5.220733893631087,8.422,20.15895462665803,No,Graduate,Low,7.16,8.17,57.79,C,Pass
Female,23,5,CSE,Hard,53.5530981221178,50.65,6.747,4.324,4.035539620880501,11.478,25.53341582120745,No,Secondary,Low,8.32,6.58,64.88,B,Pass
Female,24,8,ECE,Hard,59.54320677465683,66.72,7.398999999999999,5.267,7.565638031272101,12.698,34.0797099953846,Yes,Secondary,Mid,5.8,6.03,73.66,A,Pass
Male,19,3,CSE,Hard,80.57485620456436,37.0,4.7219999999999995,4.143,1.0,4.992,21.99031796093062,Yes,Primary,Mid,9.04,6.95,44.84,D,Pass
Female,19,3,CSE,Easy,55.7840026999481,69.87,5.728,5.011,9.282093945214353,11.008,31.350077437224048,No,Graduate,Mid,3.93,7.66,76.27,A,Pass
Male,22,3,ME,Hard,49.280446050277874,35.07,4.947,3.2729999999999997,4.983442515174424,10.108,14.313717394254793,Yes,Secondary,Mid,9.77,7.22,38.24,F,Fail
Male,20,1,CSE,Easy,72.77395403941293,78.7,7.711,5.391,5.205778793153401,14.388,29.232390895347194,Yes,Graduate,High,5.93,7.35,99.13,O,Pass
Male,23,7,ECE,Moderate,53.45596749500003,54.41,4.975,3.1710000000000003,3.322989183010767,5.154,16.207535876306338,Yes,,Mid,7.24,7.37,56.9,C,Pass
Male,18,1,EEE,Easy,64.30430650322347,49.95,4.7509999999999994,4.407,5.1957187473840944,9.326,16.316008372518127,No,Secondary,Low,4.48,8.28,60.97,B,Pass
Male,20,6,CSE,Hard,38.7220502222011,22.83,3.6740000000000004,2.633,2.812370227086983,7.795999999999999,11.044554582482288,No,Postgraduate,Low,8.53,6.17,33.31,F,Fail
Male,20,3,Civil,Moderate,72.01206700872484,49.51,4.568,5.279999999999999,4.676186436300387,7.8340000000000005,18.368333110901418,No,Secondary,Low,5.88,6.08,52.55,C,Pass
Male,18,1,ECE,Moderate,43.56903253844862,20.0,1.573,1.0230000000000001,2.746631527194478,0.0,5.958377409426271,No,Postgraduate,Low,5.91,8.47,23.54,F,Fail
Male,18,2,CSE,Hard,71.71625082917551,67.7,5.965,5.12,8.278839645084402,11.074,24.311471909680947,No,Primary,Low,5.29,8.0,80.32,E,Pass
Male,22,3,CSE,Moderate,63.07337037759337,43.61,3.527,2.3899999999999997,2.783191993821279,8.026,20.074935146836715,Yes,Primary,Mid,7.0,7.25,49.6,D,Pass
Male,23,8,CSE,Moderate,60.81550335973505,52.83,4.971,3.7439999999999998,4.1023441045356845,8.18,,Yes,,Mid,4.65,7.05,61.52,B,Pass
Male,21,5,ME,Moderate,49.01586959226032,20.01,3.818,3.9,3.023708017945228,6.6,17.836900196546964,Yes,Postgraduate,Mid,6.8,6.09,38.93,F,Fail
Male,20,4,ECE,Moderate,75.96398741394752,56.24,6.8340000000000005,2.337,6.664154284740881,8.672,28.621597675351,Yes,Postgraduate,Low,5.05,7.26,66.95,B,Pass
Male,18,1,ME,Easy,70.48150400472569,61.11,5.274,4.598,5.801950803973456,11.962,29.88162302032445,Yes,Secondary,Low,2.59,9.16,73.59,A,Pass
Female,21,3,CSE,Hard,60.02911310614287,26.89,6.984,3.625,5.01693248347023,7.614,,Yes,Secondary,Mid,6.43,7.78,48.14,D,Pass
Female,18,1,ME,Easy,,58.74,5.803,4.143,6.136218652563312,6.779999999999999,24.01479238728857,Yes,Graduate,Mid,7.38,5.33,74.67,A,Pass
Male,26,6,CSE,Hard,76.12831056338277,70.67,7.468000000000001,4.154,6.526356984245505,10.209999999999999,28.487029054185705,Yes,Graduate,Mid,5.35,8.03,80.06,E,Pass
